"map","locus","path_name"
"map05166","TR6715-c0_g1_i1","HTLV-I infection"
"map05166","TR6124-c0_g1_i1","HTLV-I infection"
"map05166","TR7297-c0_g1_i1","HTLV-I infection"
"map05166","TR13217-c0_g1_i1","HTLV-I infection"
"map05166","TR1258-c0_g1_i1","HTLV-I infection"
"map05166","TR3961-c0_g1_i1","HTLV-I infection"
"map05166","TR4699-c0_g1_i1","HTLV-I infection"
"map05166","TR5235-c0_g1_i1","HTLV-I infection"
"map05166","TR12351-c0_g1_i1","HTLV-I infection"
"map05166","TR2852-c0_g1_i1","HTLV-I infection"
"map05166","TR5844-c0_g1_i1","HTLV-I infection"
"map05166","TR6292-c0_g1_i1","HTLV-I infection"
"map05166","TR13752-c0_g1_i1","HTLV-I infection"
"map05166","TR2706-c0_g1_i1","HTLV-I infection"
"map05166","TR5821-c0_g1_i1","HTLV-I infection"
"map05166","TR13319-c2_g1_i1","HTLV-I infection"
"map05166","TR7429-c0_g1_i1","HTLV-I infection"
"map05166","TR8622-c0_g1_i1","HTLV-I infection"
"map05166","TR14237-c0_g1_i1","HTLV-I infection"
"map05166","TR14530-c0_g1_i1","HTLV-I infection"
"map05166","TR6688-c0_g1_i1","HTLV-I infection"
"map05166","TR4548-c0_g1_i1","HTLV-I infection"
"map05166","TR5033-c0_g1_i1","HTLV-I infection"
"map05166","TR13753-c0_g1_i1","HTLV-I infection"
"map05166","TR9640-c0_g1_i1","HTLV-I infection"
"map05166","TR2713-c0_g1_i1","HTLV-I infection"
"map05166","TR12230-c0_g1_i1","HTLV-I infection"
"map05166","TR5135-c0_g1_i1","HTLV-I infection"
"map05166","TR12255-c0_g1_i1","HTLV-I infection"
"map05166","TR7745-c0_g1_i1","HTLV-I infection"
"map05166","TR11380-c0_g1_i1","HTLV-I infection"
"map05166","TR3549-c0_g1_i1","HTLV-I infection"
"map05166","TR12664-c0_g1_i1","HTLV-I infection"
"map05166","TR5446-c0_g1_i1utrorf","HTLV-I infection"
"map05166","TR5607-c0_g1_i1","HTLV-I infection"
"map05166","TR13825-c0_g1_i1","HTLV-I infection"
"map05166","TR3112-c0_g1_i1","HTLV-I infection"
"map05166","TR9330-c0_g1_i1","HTLV-I infection"
"map05166","TR6357-c0_g1_i1","HTLV-I infection"
"map05166","TR6233-c0_g1_i1","HTLV-I infection"
"map05166","TR13910-c0_g1_i1","HTLV-I infection"
"map05166","TR651-c0_g1_i1","HTLV-I infection"
"map05166","TR9353-c0_g1_i1","HTLV-I infection"
"map05166","TR7649-c0_g1_i1","HTLV-I infection"
"map05166","TR9355-c0_g1_i1","HTLV-I infection"
"map05166","TR2632-c0_g1_i1","HTLV-I infection"
"map05166","TR3429-c0_g1_i1","HTLV-I infection"
"map05166","TR6837-c0_g1_i1","HTLV-I infection"
"map05166","TR14862-c0_g1_i1","HTLV-I infection"
"map05166","TR12540-c0_g1_i1","HTLV-I infection"
"map05166","TR745-c0_g1_i1","HTLV-I infection"
"map05166","TR13287-c0_g1_i1","HTLV-I infection"
"map05166","TR9108-c0_g1_i1","HTLV-I infection"
"map05166","TR8297-c0_g1_i1","HTLV-I infection"
"map05166","TR6507-c0_g1_i1","HTLV-I infection"
"map05166","TR24-c0_g1_i1","HTLV-I infection"
"map05166","TR13319-c1_g1_i1","HTLV-I infection"
"map05166","TR2953-c0_g1_i1","HTLV-I infection"
"map05166","TR6561-c0_g1_i1","HTLV-I infection"
"map05166","TR13322-c0_g1_i1","HTLV-I infection"
"map05166","TR13692-c0_g1_i1","HTLV-I infection"
"map05166","TR1747-c0_g1_i1","HTLV-I infection"
"map05166","TR11730-c0_g1_i1utrorf","HTLV-I infection"
"map05166","TR8900-c0_g1_i1","HTLV-I infection"
"map05166","TR4117-c0_g1_i1","HTLV-I infection"
"map05166","TR11180-c0_g1_i1","HTLV-I infection"
"map05166","TR4597-c0_g1_i1","HTLV-I infection"
"map05167","TR2593-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR11348-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR9502-c1_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR3004-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR8109-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR2059-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR12230-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR10663-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR5235-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR9417-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR10947-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR452-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR10057-c0_g1_i1utrorf","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR11158-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR7809-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR5172-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR7233-c0_g1_i1utrorf","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR13944-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR8339-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR6715-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR9108-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05167","TR3026-c0_g1_i1","Kaposi's sarcoma-associated herpesvirus infection"
"map05168","TR13949-c0_g1_i1","Herpes simplex infection"
"map05168","TR6535-c0_g1_i1","Herpes simplex infection"
"map05168","TR9502-c1_g1_i1","Herpes simplex infection"
"map05168","TR15045-c0_g1_i1","Herpes simplex infection"
"map05168","TR14385-c0_g1_i1","Herpes simplex infection"
"map05168","TR6400-c0_g1_i1","Herpes simplex infection"
"map05168","TR1258-c0_g1_i1","Herpes simplex infection"
"map05168","TR4385-c0_g1_i1","Herpes simplex infection"
"map05168","TR3915-c0_g1_i1utrorf","Herpes simplex infection"
"map05168","TR10708-c0_g1_i1","Herpes simplex infection"
"map05168","TR13245-c0_g1_i1utrorf","Herpes simplex infection"
"map05168","TR4396-c0_g1_i1","Herpes simplex infection"
"map05168","TR10624-c0_g1_i1utrorf","Herpes simplex infection"
"map05168","TR321-c0_g1_i1","Herpes simplex infection"
"map05168","TR14416-c0_g1_i1","Herpes simplex infection"
"map05168","TR1277-c0_g1_i1","Herpes simplex infection"
"map05168","TR12480-c0_g1_i1","Herpes simplex infection"
"map05168","TR4310-c0_g1_i1","Herpes simplex infection"
"map05168","TR1172-c0_g1_i1","Herpes simplex infection"
"map05168","TR3150-c0_g1_i1","Herpes simplex infection"
"map05168","TR9893-c0_g1_i1","Herpes simplex infection"
"map05168","TR11302-c0_g1_i1","Herpes simplex infection"
"map05168","TR2789-c0_g1_i1","Herpes simplex infection"
"map05168","TR13736-c0_g1_i1","Herpes simplex infection"
"map05168","TR14697-c0_g1_i1","Herpes simplex infection"
"map05168","TR2838-c0_g1_i1","Herpes simplex infection"
"map05168","TR7018-c0_g1_i1","Herpes simplex infection"
"map05169","TR9355-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR1258-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR14025-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR14379-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR3792-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR5992-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR1304-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7476-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR12454-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR13960-c1_g1_i1","Epstein-Barr virus infection"
"map05169","TR321-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR9640-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR9726-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR10812-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR6746-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR6333-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13960-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4548-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4310-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR5031-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR11339-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR5235-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR10047-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR12594-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR6548-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13028-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR10798-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR11364-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR1711-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR3150-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR2677-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR5755-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR10708-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7287-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR146-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13232-c1_g1_i1","Epstein-Barr virus infection"
"map05169","TR5917-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR3238-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR9283-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR11389-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR3963-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR11503-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR2852-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4045-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR9267-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR6474-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR6291-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR648-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR10150-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4893-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7429-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7007-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7256-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13322-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13736-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR11856-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR2838-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4967-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13217-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR7123-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR13241-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR8482-c0_g1_i1utrorf","Epstein-Barr virus infection"
"map05169","TR13752-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR4915-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR5172-c0_g1_i1","Epstein-Barr virus infection"
"map05169","TR11901-c0_g1_i1","Epstein-Barr virus infection"
"map05200","TR10587-c0_g1_i1","Pathways in cancer"
"map05200","TR3265-c0_g1_i1","Pathways in cancer"
"map05200","TR4351-c0_g1_i1","Pathways in cancer"
"map05200","TR7809-c0_g1_i1","Pathways in cancer"
"map05200","TR11364-c0_g1_i1","Pathways in cancer"
"map05200","TR9108-c0_g1_i1","Pathways in cancer"
"map05200","TR3666-c0_g1_i1","Pathways in cancer"
"map05200","TR452-c0_g1_i1","Pathways in cancer"
"map05200","TR13770-c0_g1_i1","Pathways in cancer"
"map05200","TR2059-c0_g1_i1","Pathways in cancer"
"map05200","TR12744-c0_g1_i1","Pathways in cancer"
"map05200","TR7143-c1_g1_i1","Pathways in cancer"
"map05200","TR15172-c0_g1_i1","Pathways in cancer"
"map05200","TR2616-c0_g1_i1","Pathways in cancer"
"map05200","TR10792-c0_g1_i1","Pathways in cancer"
"map05200","TR10293-c0_g1_i1","Pathways in cancer"
"map05200","TR9762-c0_g1_i1","Pathways in cancer"
"map05200","TR7233-c0_g1_i1utrorf","Pathways in cancer"
"map05200","TR11158-c0_g1_i1","Pathways in cancer"
"map05200","TR6952-c0_g1_i1","Pathways in cancer"
"map05200","TR8109-c0_g1_i1","Pathways in cancer"
"map05200","TR4457-c0_g1_i1","Pathways in cancer"
"map05200","TR11348-c0_g1_i1","Pathways in cancer"
"map05200","TR4893-c0_g1_i1","Pathways in cancer"
"map05200","TR4949-c0_g1_i1utrorf","Pathways in cancer"
"map05200","TR5875-c0_g1_i1","Pathways in cancer"
"map05200","TR12745-c0_g1_i1","Pathways in cancer"
"map05200","TR1200-c0_g1_i1","Pathways in cancer"
"map05200","TR8339-c0_g1_i1","Pathways in cancer"
"map05200","TR7889-c0_g1_i1","Pathways in cancer"
"map05200","TR13260-c0_g1_i1","Pathways in cancer"
"map05200","TR9502-c1_g1_i1","Pathways in cancer"
"map05200","TR13217-c0_g1_i1","Pathways in cancer"
"map05200","TR4487-c0_g1_i1","Pathways in cancer"
"map05200","TR9355-c0_g1_i1","Pathways in cancer"
"map05200","TR13944-c0_g1_i1","Pathways in cancer"
"map05200","TR10947-c0_g1_i1","Pathways in cancer"
"map05200","TR10786-c0_g1_i1","Pathways in cancer"
"map05200","TR10057-c0_g1_i1utrorf","Pathways in cancer"
"map05200","TR7143-c0_g1_i1","Pathways in cancer"
"map05200","TR1774-c0_g1_i1","Pathways in cancer"
"map05200","TR4884-c0_g1_i1","Pathways in cancer"
"map05200","TR3376-c0_g1_i1","Pathways in cancer"
"map05200","TR6746-c0_g1_i1","Pathways in cancer"
"map05200","TR13752-c0_g1_i1","Pathways in cancer"
"map05200","TR11138-c0_g1_i1","Pathways in cancer"
"map05200","TR14470-c0_g1_i1utrorf","Pathways in cancer"
"map05200","TR4884-c1_g1_i1","Pathways in cancer"
"map05200","TR8176-c0_g1_i1","Pathways in cancer"
"map05200","TR5235-c0_g1_i1","Pathways in cancer"
"map05200","TR10663-c0_g1_i1","Pathways in cancer"
"map05200","TR9640-c0_g1_i1","Pathways in cancer"
"map05200","TR5562-c0_g1_i1","Pathways in cancer"
"map05202","TR4893-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR832-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR6233-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR13495-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR14452-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR13932-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR11308-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR6746-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR13495-c1_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR14400-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR11317-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR737-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR10854-c1_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR3112-c0_g1_i1","Transcriptional misregulation in cancer"
"map05202","TR11364-c0_g1_i1","Transcriptional misregulation in cancer"
"map05203","TR8949-c0_g1_i1","Viral carcinogenesis"
"map05203","TR14836-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR7407-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5043-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR2059-c0_g1_i1","Viral carcinogenesis"
"map05203","TR3082-c0_g1_i1","Viral carcinogenesis"
"map05203","TR6746-c0_g1_i1","Viral carcinogenesis"
"map05203","TR6907-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5031-c0_g1_i1","Viral carcinogenesis"
"map05203","TR14745-c0_g1_i1","Viral carcinogenesis"
"map05203","TR13752-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5917-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR7233-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR4932-c0_g1_i1","Viral carcinogenesis"
"map05203","TR4422-c0_g1_i1","Viral carcinogenesis"
"map05203","TR13430-c0_g1_i1","Viral carcinogenesis"
"map05203","TR7391-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5446-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR1582-c0_g1_i1","Viral carcinogenesis"
"map05203","TR13944-c0_g1_i1","Viral carcinogenesis"
"map05203","TR11339-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5187-c0_g1_i1","Viral carcinogenesis"
"map05203","TR14470-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR7007-c0_g1_i1","Viral carcinogenesis"
"map05203","TR9108-c0_g1_i1","Viral carcinogenesis"
"map05203","TR8482-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR13217-c0_g1_i1","Viral carcinogenesis"
"map05203","TR4893-c0_g1_i1","Viral carcinogenesis"
"map05203","TR1711-c0_g1_i1","Viral carcinogenesis"
"map05203","TR10888-c0_g1_i1","Viral carcinogenesis"
"map05203","TR1258-c0_g1_i1","Viral carcinogenesis"
"map05203","TR13692-c0_g1_i1","Viral carcinogenesis"
"map05203","TR452-c0_g1_i1","Viral carcinogenesis"
"map05203","TR3714-c0_g1_i1","Viral carcinogenesis"
"map05203","TR10047-c0_g1_i1","Viral carcinogenesis"
"map05203","TR321-c0_g1_i1","Viral carcinogenesis"
"map05203","TR5917-c0_g1_i1","Viral carcinogenesis"
"map05203","TR9640-c0_g1_i1","Viral carcinogenesis"
"map05203","TR11364-c0_g1_i1","Viral carcinogenesis"
"map05203","TR10663-c0_g1_i1","Viral carcinogenesis"
"map05203","TR10812-c0_g1_i1","Viral carcinogenesis"
"map05203","TR8109-c0_g1_i1","Viral carcinogenesis"
"map05203","TR13910-c0_g1_i1","Viral carcinogenesis"
"map05203","TR10057-c0_g1_i1utrorf","Viral carcinogenesis"
"map05203","TR14050-c0_g1_i1","Viral carcinogenesis"
"map05203","TR9355-c0_g1_i1","Viral carcinogenesis"
"map05203","TR6688-c0_g1_i1","Viral carcinogenesis"
"map05203","TR4967-c0_g1_i1","Viral carcinogenesis"
"map05204","TR13464-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR1131-c0_g1_i1utrorf","Chemical carcinogenesis"
"map05204","TR546-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR14641-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR2082-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR6506-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR12989-c0_g1_i1utrorf","Chemical carcinogenesis"
"map05204","TR1125-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR379-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR5068-c0_g1_i1","Chemical carcinogenesis"
"map05204","TR11388-c0_g1_i1","Chemical carcinogenesis"
"map05205","TR5172-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR10293-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR10057-c0_g1_i1utrorf","Proteoglycans in cancer"
"map05205","TR9355-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR9108-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR737-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR9640-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR10947-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR1699-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR10624-c0_g1_i1utrorf","Proteoglycans in cancer"
"map05205","TR13944-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR14470-c0_g1_i1utrorf","Proteoglycans in cancer"
"map05205","TR8339-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR452-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR7233-c0_g1_i1utrorf","Proteoglycans in cancer"
"map05205","TR9645-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR13770-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR13752-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR6952-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR593-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR1200-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR7006-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR11171-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR7809-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR11348-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR2059-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR832-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR14416-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR13906-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR13423-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR7349-c0_g1_i1utrorf","Proteoglycans in cancer"
"map05205","TR10663-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR13217-c0_g1_i1","Proteoglycans in cancer"
"map05205","TR8109-c0_g1_i1","Proteoglycans in cancer"
"map05206","TR3376-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR1200-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR3112-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR4868-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR6233-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR11163-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR2643-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR6361-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR9768-c0_g1_i1","MicroRNAs in cancer"
"map05206","TR10293-c0_g1_i1","MicroRNAs in cancer"
